input,output
[-6.298335221661504],-0.015149334954069886
[-1.8984397089955412],-0.9468033613984136
[-6.205314075576256],0.07779255452887585
[-1.4714396366109543],-0.9950681832004997
[-0.41772524594902904],-0.40568234710598555
[-0.024848837014456393],-0.024846279880118578
[1.0626338731135334],0.8736400819999067
[7.6547143623120135],0.9802118853823266
[-7.174167224743728],-0.7776894035399501
[-2.1997266762694556],-0.8086572249386751
[6.867756574702078],0.5518418921427588
[5.3596581244086785],-0.7977335049823834
[2.819871169362276],0.31620018749930323
[-6.558438328830755],-0.2717904426739335
[7.597552666332248],0.9673018573252546
[1.170930173837803],0.9211131082458829
[-1.9317983166073631],-0.9355433787315779
[-5.462609687188906],0.7315384087418588
[-0.9438782302494317],-0.8098393553309265
[-2.1898176938212703],-0.8144466870038858
[9.734199700733562],-0.30450788902643766
[-5.590183246815381],0.6388496374858688
[1.8827669405671337],0.951730568417723
[-2.0025879975300604],-0.9082173959296027
[0.03765927791414825],0.03765037701420983
[-3.493522636012349],0.3447101405357816
[-4.42588827432467],0.9592386374890333
[2.6112766059967907],0.5058060040502972
[3.747292337299095],-0.5693374283097186
[-1.5097054968128987],-0.9981345355276997
[4.154546057560255],-0.8483989486177536
[1.8373309661975927],0.9646894283030809
[7.217117755432721],0.8039646878466267
[-1.6899702023917875],-0.9929071942316496
[3.6844446179990946],-0.5165800520570691
[-5.638187325419526],0.6011968257377511
[-5.916041469117133],0.35895108274053006
[2.557664201904979],0.5513057026982124
[3.229347603922177],-0.08764236121910782
[-7.224331086736595],-0.8082333372338671
[4.020495484891036],-0.770039352847779
[0.2379515088304789],0.23571235181715042
[9.851458920643815],-0.4138516180443294
[-9.417997454752705],-0.0067804540608713375
[7.970652700442024],0.993201648051386
[0.4816245596555113],0.4632195417115398
[6.511654131299366],0.2264864023717748
[-6.661698490771499],-0.3695393061213275
[-2.7690488413365655],-0.36398592513027683
[0.8131246818703826],0.7264380982817716
[-9.48055521715245],0.05574833942290535
[-9.222999084540433],-0.2004124326790942
[7.578419159093514],0.9622723070601782
[0.10904624057225298],0.10883025605140838
[1.9476422201667667],0.9298299369932708
[-9.968679983517665],0.5174788678900893
[1.1727566875719333],0.9218226241332921
[-5.9096962924385155],0.3648661282069978
[-7.431391226113542],-0.9120296121017426
[-2.337092555272995],-0.7204840654720993
[-9.762293150106354],0.33114349818441935
[1.466875564680885],0.9946050954241177
[8.25278841434124],0.9215249998133584
[6.426020951546679],0.14235045026883295
[-9.210491800738534],-0.2126499692034503
[-9.309197445443811],-0.11532334992320412
[-3.3183450522625897],0.1758335028558643
[-2.439068204683532],-0.6461464374622911
[0.6735445928293231],0.6237604088021932
[8.221743363027642],0.9331344028332214
[3.971802641576918],-0.7380730706418128
[-9.62929205738429],0.20309140684559493
[9.302477222975568],0.12199608078243887
[-5.9201096802244635],0.35515103207064774
[-6.558085058481849],-0.27145045371904597
[-4.604604321826669],0.9941968551401357
[-5.475984879216944],0.7223540380229103
[-3.621743800679913],0.4619132369677266
[-6.461994190477693],-0.17785757404849842
[-3.4265388118237166],0.2811057810095752
[-1.4764330705305184],-0.9955510906518771
[8.022491368259288],0.9858357990322558
[-4.7087929760790015],0.9999935343834842
[-6.314887188027147],-0.031696571000478284
[-1.2376402280953425],-0.9450149217051469
[7.200159713737971],0.793765015788554
[-1.4891853477388235],-0.99667167198376
[8.469994173462545],0.8161888350210347
[9.189535128123744],0.23307913687541357
[-2.149410965183165],-0.8372210583160415
[-5.043919246683486],0.9455453639156751
[-4.186761055916399],0.8650090471402533
[5.381952915411826],-0.7840923815869666
[1.4015813461315592],0.9857172746254278
[1.8899186391092542],0.9495111436286323
[-8.743423258555554],-0.6298458261936968
[-9.41252011827983],-0.012257535525443845
[-4.541179334495582],0.9853793951514063
[5.061401383018412],-0.9397108996560019
[-2.690771515134525],-0.43570477912907435
[2.658804149322373],0.46425076612347693
[4.674348647286138],-0.9992765537747811
[-0.28511224920710454],-0.2812651707833915
[2.3533437182641492],0.7091197053269127
[-5.342225848541691],0.8081236058302685
[-1.539786341332352],-0.9995192289292165
[5.958620875230183],-0.3188959892009461
[2.522632961019532],0.5801881624750672
[-0.3118746186005872],-0.3068433616042936
[3.428955754181624],-0.28342444117841264
[4.4514780509074985],-0.9661553949626129
[2.3751627055776314],0.6935678294470368
[7.134290397529721],0.7520092872565732
[-7.329902654151043],-0.8657852018300585
[-4.9976362463395425],0.9595921026553774
[-8.229965384424371],-0.9301468509488681
[6.462663488513961],0.17851616107176493
[-4.525405912534994],0.9825695396862925
[-7.7448422691450025],-0.9940502089036058
[4.5860042006312085],-0.9920240689115492
[-7.1665354573364155],-0.7728691017195738
[-6.449520277358323],-0.16556902332674875
[-3.7332812275353504],0.5577633338561533
[-2.8756566947796847],-0.26281244012768595
[6.9979882226831265],0.6554685867940354
[-5.097828131914957],0.9266334159404556
[6.282878835513593],-0.00030647166119620537
[-9.676464539847348],0.24903775402237138
[-4.743044085335755],0.9995301690650142
[-7.431289880358937],-0.9119880430558533
[5.623624633644546],-0.6127697283220399
[4.719157243621023],-0.9999770953938192
[4.840288466651781],-0.9918320043483394
[-7.526062238308489],-0.9467145007038196
[-2.028964190019029],-0.896864366823265
[-7.433831702577027],-0.9130277939551262
[5.7442025538609425],-0.5132632244823248
[4.374836043886354],-0.94356790614283
[2.0815262988377157],0.8723879194102818
[-4.77046526156693],0.998314046734859
[-8.008655330203778],-0.9880618529830225
[6.017670770188079],-0.26240580924952467
[1.0916483784901345],0.8873880604853918
[6.251191333281071],-0.03198851592931571
[2.6787285463826436],0.446512672996584
[3.3720998727759053],-0.22847135646439495
[-0.8492446995740917],-0.7507817053417726
[0.9846703233690679],0.8330897790972512
[2.51906574258366],0.583089901743557
[-7.58844316330467],-0.9649513305144933
[6.373982808428337],0.09067279408034344
[-4.191853979126883],0.867553223995252
[-5.00307027255662],0.958048836126496
[9.080057570134347],0.3379335305211862
[6.95211279920149],0.6201449750558761
[0.050184127784000054],0.05016306609463231
[-3.5022476441987234],0.3528871612966386
[-7.373230052449376],-0.8866476075944196
[-2.6954260864691415],-0.43151054308660663
[-9.42915061512166],0.00437264041802462
[5.001171657530277],-0.9585912616069139
[-7.3184893571095895],-0.8600175420991614
[6.116521728170568],-0.16589308781993314
[-1.1889009537860744],-0.9279599352663439
[6.710648244784668],0.41456336044895914
[0.014020872186065958],0.014020412808722692
[-9.880701467252814],0.4402916761704478
[6.750050444391132],0.45008912036933385
[0.6436945932388376],0.6001547763246077
[8.387233015636713],0.8611588310045478
[2.0652423022087056],0.8802317539865427
[-1.4853486004778844],-0.9963515637091515
[7.684965153122739],0.9857506842796692
[-7.049979353361591],-0.6938300766331946
[7.449700085917193],0.9193852434772742
[2.2365255477500483],0.7864666034914702
[-9.717069056445027],0.28814690108520374
[-2.6538773002215343],-0.46860884288997445
[-5.3416205613193535],0.8084799797747209
[5.964079409544876],-0.31371772136143267
[-9.444122609630991],0.01934344237313978
[6.664406245966774],0.3720540353411803
[6.884423940316918],0.5656643280350934
[-5.0427105953293445],0.9459380775220415
[-6.879034436888638],-0.5612117578387582
[-9.216093956335623],-0.20717263536015687
[1.1556958833547775],0.915075818094819
[2.6469702325109346],0.47469935978110434
[5.351221197995368],-0.8027926051299604
[-1.3092140899379032],-0.9659820063142286
[7.518104554224376],0.9441215896355466
[4.7460785144496125],-0.9994325613198086
[1.1263829349451555],0.9028630201843006
[-4.44687779992607],0.9649584918953837
[8.26746245669256],0.9157277812434711
[-5.648350530817295],0.5930444893855786
[9.61687845521243],-0.19092117126879027
[-1.3070569111318253],-0.9654218927139612
[3.665821156295298],-0.5005452604971934
[-2.2302788425702724],-0.7903094040059749
[7.3765106549787305],0.8881599341837838
[-6.575282875356647],-0.2879615764250952
[8.515348939196578],0.7891531754306832
[6.381828406195133],0.09848320302408524
[-1.8711982144947612],-0.9552176460427088
[0.039943073595020806],0.039932453251942814
[8.008464093531089],0.9880912963972036
[7.840684003878824],0.9999115878197359
[0.32071614775530577],0.31524627270643074
[0.8885946293711378],0.7761864232582985
[-3.4275574615970577],0.2820832095400699
[-0.7113039990726762],-0.6528221197309039
[7.897059197169874],0.9990723052463275
[-7.489196722002836],-0.9342005150764338
[5.255365674352479],-0.8561744581691115
[5.743235976638088],-0.5140925313587
[4.780489094137273],-0.9976820832636796
[2.680494243832296],0.4449320717615626
[5.009542968415953],-0.956173673028322
[-5.681133446505841],0.5663347572882995
[-4.134127623539112],0.8374142032385106
[0.7919648798390355],0.7117348717495023
[-1.1347891959340366],-0.906445167025978
[4.093970153546849],-0.814796156089791
[-6.356133486822468],-0.07288349866575043
[-9.080662230871198],-0.3373643802462796
[-1.5659450024673305],-0.9999882323492141
[-5.818749159427363],0.44791874689007627
[3.4229445366540805],-0.27765463020719294
[8.692734475059634],0.6683909948184522
[8.98928845040643],0.42185427314321045
[8.180863166088216],0.9470482596159416
[0.19089481382674478],0.1897375302178649
[-0.9020899028119604],-0.7846243024370271
[-4.095641235868883],0.8157638238588004
[2.698338291802333],0.42888159357575456
[-9.927250977735923],0.4815943469194301
[3.56079957497856],-0.40703617359147665
[-9.418439938471735],-0.006337979864114129
[5.48487896804934],-0.7161750777092195
[-9.51539152439244],0.09048961260908013
[-7.853419349542248],-0.9999998419181128
[-8.060219330467271],-0.978808280315925
[-5.109310368713067],0.922255495127437
[-1.2694207146646548],-0.9549290641771536
[1.0046200970776837],0.8439582443237112
[-1.829333777658789],-0.9667649373615033
[-3.9874762773459738],0.7485573088230887
[6.457165174204935],0.1731034951598172
[5.065178744149341],-0.9384124547459158
[-6.626341283728396],-0.33646073802171067
[3.5038490830134457],-0.35438511981639953
[5.600143535006509],-0.6311553105165114
[1.009752087179356],0.8466999635042731
[4.295218494932527],-0.914239047744491
[2.7437286650158317],0.3874500586284567
[9.399574788121626],0.025200504556987673
[2.0730462640607996],0.8765016641588724
[-1.71537905845706],-0.9895661118437672
[-2.538094285086043],-0.5675263404176605
[-9.223689389980203],-0.19973608472223053
[2.2117626457229385],0.8015183022280148
[1.314376729146547],0.9673042337747589
[9.616905442785175],-0.1909476623456448
[2.3823800720146053],0.6883504823645021
[2.4912308685881968],0.6054743773021498
[8.289862461777386],0.9064985005483862
[0.6644976432457117],0.6166637419214095
[1.8458881341364197],0.9624002635699496
[-6.654466925573928],-0.36281002252863126
[5.732842890088181],-0.5229791172497518
[-8.262528355053227],-0.9176991446584519
[4.602680729990533],-0.9939880834305479
[-1.0531211346016534],-0.868971984296883
[-4.2422303468948215],0.8914964340456945
[-9.535991444765795],0.11098436953251985
[-3.7077886018460777],0.5364255171338559
[1.3392135785745491],0.9733043445747135
[-7.857312633155377],-0.999994452227358
[6.21709587887873],-0.06604132776789017
[-4.562969767661409],0.98885770293407
[9.720314092385578],-0.29125278019330303
[-4.617059462301039],0.9954595815571029
[8.043642467074946],0.9820682333198731
[6.957242410388865],0.6241609129742384
[-0.5428643277169343],-0.5165906379624875
[-3.676937135083591],0.5101373557945343
[-7.233435178960248],-0.8135608255840389
[-0.1366872418610292],-0.1362620088454539
[6.2434995039314884],-0.03967538678992111
[-9.131138983975408],-0.28943735132549875
[1.96321444730291],0.9239870152375437
[9.576187183134802],-0.1508313819445739
[8.322270181074181],0.8923420756304606
[8.540581488349485],0.7734058717625681
[0.7478017064573823],0.680028647396052
[4.904779106583508],-0.981550034006234
[4.7786630872393765],-0.9978046750927808
[4.653800345997389],-0.9982841768597905
[0.14813302092793812],0.14759185819493456
[3.5729249773094587],-0.41808146870877283
[-6.685165753248037],-0.39124168905905105
[3.4667245006745517],-0.31943372806690934
[6.422386284385166],0.13875186503128045
[0.9458425209601344],0.8109901467200572
[2.081777355241808],0.8722651719842832
[8.408027271908729],0.8504029478424232
[-0.22287397592779534],-0.22103342373812673
[8.676124911300779],0.6806525932703581
[-0.2231005873119969],-0.22125442449196855
[-7.931517645739361],-0.9969955890604467
[3.8351254926469895],-0.639257892307862
[3.793130562590692],-0.6064099940102465
[2.0097684771354416],0.9051889869533126
[-5.616124041590444],0.6186798651853215
[-1.788418910319594],-0.9764135136050502
[1.6484505719050766],0.9969864239325144
[6.025135510852589],-0.25519540692554255
[1.728290730183895],0.9876233712045889
[5.808094393956772],-0.4574192937561925
[1.8519074773002977],0.9607477723692824
[-3.794330637374877],0.6073637991394728
[-1.0249836198882534],-0.8547056864616566
[-0.6059471085642407],-0.5695408198292781
[5.365223134266984],-0.794365412203071
[4.975257704864667],-0.9656485093843574
[0.45496809766790847],0.43943365696059894
[-6.2262718772500225],0.05688270982491757
[-6.430114790270494],-0.14640139447389963
[-0.17861724245369182],-0.17766898541486262
[1.2060739847492918],0.9342228349666867
[2.8983004006553728],0.2408992227283796
[-8.93680840252982],-0.46883339379654326
[-3.0722034763113975],-0.06933350751051792
[6.030235673247677],-0.25026081581793774
[-9.341824452606248],-0.08285840310938969
[4.269327793054455],-0.903443545611635
[8.455741619419111],0.8243405746297946
[6.48810594471189],0.20348945856802897
[0.43624844605869484],0.42254225099381615
[1.4002743892671141],0.9854963300506552
[1.5619728084159483],0.9999610730142625
[0.33147913399780293],0.32544199680163266
[-3.183502072549105],0.04189715175696521
[6.496450011900837],0.2116517654062057
[-1.8372176492411256],-0.9647192686657095
[-4.336788676897605],0.9302875795882384
[-9.485076986307313],0.060262491247536354
[8.070238773181313],0.9767074148545656
[4.451214371012625],-0.9660873423108057
[-3.5051212919432917],0.3555744747169643
[-9.39366650438313],-0.031106437714899553
[-0.5210560723621409],-0.4977963404419644
[-6.02442998309],0.2558775107399842
[-9.667695660087507],0.24053568277610707
[-5.288862118184241],0.8383902485434329
[-3.3251305354796434],0.18250916852749588
[-3.528332442185107],0.37717100089424566
[3.5748760999001625],-0.41985309015936234
[-6.413663300044361],-0.13010808730260295
[3.5618317019159402],-0.4079787137897439
[0.31524049329426873],0.3100451224193111
[5.131655844654235],-0.9133876386559702
[9.471903498428176],-0.047108096735203296
[5.134922896992872],-0.9120527790850744
[7.6932059619656386],0.9871034077235928
[-7.274215960839745],-0.8365910436805118
[-7.549827857556107],-0.9541007261814749
[3.264028518546949],-0.1221301975103291
[-3.5266410854103247],0.37560402284238026
[7.91311234361028],0.9982522889087211
[7.642397366970734],0.9776994313407809
[-8.14034575993107],-0.9592772257110742
[9.902697228086591],-0.45993257792370806
[6.286940941787311],0.0037556257789901322
[4.516138644642522],-0.9808046295332326
[-3.0683164619559156],-0.07321063436943968
[1.1227607426688984],0.9012998176224967
[-7.296415248596908],-0.8485453033113644
[-2.583472221386927],-0.5295927871554956
[-6.861870962882321],-0.5469240638387552
[9.192118998841458],0.23056565645031205
[-7.264999234063505],-0.8315064018052686
[2.0500525864795236],0.8873381212168142
[-4.80149938965138],0.9960322940415742
[-3.5511022646077723],0.3981595341267032
[6.636682271816547],0.3461806573124104
